WELL_NAME,REL_NAME,UBHI,STRING_NAME,FIELD,PRODUCTION_DATE,LAYER_NAME,OIL_VOLUME,GAS_VOLUME,WATER_VOLUME,CONDENSATE_VOLUME,OIL_MASS,GAS_MASS,WATER_MASS,CONDENSATE_MASS,FLOWING_HOURS
A-12,SF,A-12,Single_String,LIA,28-Feb-22,GSYXI-I,0,529028,80.66,0.43,0,0.52,80.66,0.35,672
MR-7,DD,MR-7,Single_String,URA,28-Feb-22,B-YXI-I,0,0,0,0,0,0,0,0,0
MR-6,DB,MR-6,Single_String,URA,28-Feb-22,B-YX-II,0,0,0,0,0,0,0,0,0
R-21,SS,R-21,Single_String,URA,28-Feb-22,B-YXI-I,0,0,0,0,0,0,0,0,672
R-17,SE,R-17,Single_String,URA,28-Feb-22,BMYXI-I,0,449467,6.14,0.02,0,0.44,6.14,0.02,671.3
R-16,SC,R-16,Single_String,URA,28-Feb-22,B-YX-II,0,354033,49.67,0.02,0,0.35,49.67,0.02,672
R-15,DB,R-15,Single_String,URA,28-Feb-22,B-YX-II,0,190898,155.01,0,0,0.19,155.01,0,672
R-14,DA,R-14,Single_String,URA,28-Feb-22,B-YXIII,0,1406783,5.88,0.02,0,1.4,5.88,0.02,672
-13A,#NAME?,-13A,Single_String,URA,28-Feb-22,B-YXI-I,0,218957,13.42,0.02,0,0.21,13.42,0.02,671
R-12,SM,R-12,Single_String,URA,28-Feb-22,B-YX-II,0,0,0,0,0,0,0,0,0
R-11,SK,R-11,Single_String,URA,28-Feb-22,B-YXI-I,0,220046,38.55,0.02,0,0.22,38.55,0.02,670
R-34,FT,R-34,Single_String,URA,28-Feb-22,OBYXIII,0,0,0,0,0,0,0,0,0
R-32,DE,R-32,Single_String,URA,28-Feb-22,B-YX-II,0,0,0,0,0,0,0,0,0
R-29,DD,R-29,Single_String,URA,28-Feb-22,B-YX-II,0,154732,10.35,0.04,0,0.15,10.35,0.03,672
-16A,ub,-16A,Single_String,URA,28-Feb-22,B-YX-II,0,207773,10.01,0.04,0,0.2,10.01,0.03,671
BN-3,AD,BN-3,Single_String,BAN,28-Feb-22,KUYX-56,0,265010,7.62,6.34,0,0.26,7.62,5.13,672
BN-2,AC,BN-2,Single_String,BAN,28-Feb-22,KUYX-35,0,28733,0,0,0,0.02,0,0,672
BN-8,AF,BN-8,Single_String,BAN,28-Feb-22,KUYX-60,0,560313,56.52,6.58,0,0.56,56.52,5.33,672
N-14,DE,N-14,Single_String,BAN,28-Feb-22,KUYX-77,0,1981759,34.86,1.94,0,1.98,34.86,1.57,672
N-13,DD,N-13,Single_String,BAN,28-Feb-22,NEYXD-V,0,1872287,30.16,3.52,0,1.87,30.16,2.85,672
R-31,DI,R-31,Single_String,URA,28-Feb-22,NEYXAND,0,0,0,0,0,0,0,0,0
R-23,MG,R-23,Single_String,URA,28-Feb-22,B-YXIII,0,0,0,0,0,0,0,0,0
TD-6,DH,TD-6,Single_String,OME,28-Feb-22,APYX-55,0,2109956,68.18,3.78,0,2.1,68.18,3.06,672
D-27,DG,D-27,Single_String,OME,28-Feb-22,APYX-50,0,371061,431.55,9.31,0,0.37,431.55,7.54,672
D-26,DE,D-26,Single_String,OME,28-Feb-22,APYX-40,0,8500,23.24,1.29,0,0,23.24,1.04,672
D-25,DF,D-25,Single_String,OME,28-Feb-22,APYX10B,0,3419684,69.69,1.87,0,3.41,69.69,1.52,672
D-24,DB,D-24,Single_String,OME,28-Feb-22,APYX10B,0,116435,363.45,3.71,0,0.11,363.45,3,672
D-22,DA,D-22,Single_String,OME,28-Feb-22,APYX-40,0,1981679,187.57,13.79,0,1.98,187.57,11.17,672
D-21,AG,D-21,Single_String,OME,28-Feb-22,APYX10B,0,1957229,255.38,14.51,0,1.95,255.38,11.75,672
TD-2,DA,TD-2,Single_String,OME,28-Feb-22,APYX-60,0,16445,76.84,4.37,0,0.01,76.84,3.54,672
D-18,AD,D-18,Single_String,OME,28-Feb-22,APYX10B,0,501400,396.21,5.1,0,0.5,396.21,4.13,457
D-12,DP,D-12,Single_String,OME,28-Feb-22,APYX10B,0,0,0,0,0,0,0,0,0
TD-1,DB,TD-1,Single_String,OME,28-Feb-22,APYX10B,0,0,0,0,0,0,0,0,0
D-58,EB,D-58,Single_String,OME,28-Feb-22,APYX55B,0,0,0,0,0,0,0,0,0
D-57,EA,D-57,Single_String,OME,28-Feb-22,APYX-53,0,5054167,23.7,4.4,0,5.05,23.7,3.56,606.5
D-56,DZ,D-56,Single_String,OME,28-Feb-22,APYX-40,0,4402614,8.66,3.04,0,4.4,8.66,2.46,635.75
D-55,DL,D-55,Single_String,OME,28-Feb-22,APYX-50,0,1302213,671.3,14.48,0,1.3,671.3,11.73,672
D-54,DX,D-54,Single_String,OME,28-Feb-22,APYX10B,0,2908518,99.81,18.63,0,2.9,99.81,15.09,672
D-53,DW,D-53,Single_String,OME,28-Feb-22,APYX10B,0,1426393,722.92,11.64,0,1.42,722.92,9.43,672
D-51,DV,D-51,Single_String,OME,28-Feb-22,APYX10B,0,3599852,8.06,2.84,0,3.59,8.06,2.3,672
D-4A,DH,D-4A,Single_String,OME,28-Feb-22,APYX-60,0,0,0,0,0,0,0,0,0
D-49,AR,D-49,Single_String,OME,28-Feb-22,NEYXAND,0,3948307,24.45,8.6,0,3.94,24.45,6.96,649.75
D-48,DU,D-48,Single_String,OME,28-Feb-22,APYX55B,0,706965,233.27,6.85,0,0.7,233.27,5.55,672
D-47,DQ,D-47,Single_String,OME,28-Feb-22,APYX-40,0,0,0,0,0,0,0,0,0
D-45,DS,D-45,Single_String,OME,28-Feb-22,APYX10B,0,3165077,21.42,3.98,0,3.16,21.42,3.22,664
D-44,DR,D-44,Single_String,OME,28-Feb-22,APYX10B,0,3240877,0,4.52,0,3.24,0,3.66,671.75
D-42,GT,D-42,Single_String,OME,28-Feb-22,APYX55B,0,0,0,0,0,0,0,0,0
D-40,GT,40-I,Single_String,OME,28-Feb-22,APYX-40,0,1692099,47.56,2.62,0,1.69,47.56,2.12,672
D-39,DK,D-39,Single_String,OME,28-Feb-22,APYX-40,0,976186,14.62,2.17,0,0.97,14.62,1.76,672
D-38,DO,D-38,Single_String,OME,28-Feb-22,APYX-58,0,626246,290.05,3.72,0,0.62,290.05,3.01,672
D-37,AO,D-37,Single_String,OME,28-Feb-22,APYX-53,0,1473173,468.58,2.48,0,1.47,468.58,2.01,672
D-35,DD,D-35,Single_String,OME,28-Feb-22,APYX55B,0,2139466,143.2,7.44,0,2.13,143.2,6.03,665.5
-27A,DI,-27A,Single_String,OME,28-Feb-22,APYX-60,0,0,0,0,0,0,0,0,0
-24A,ub,-24A,Single_String,OME,28-Feb-22,APYX10B,0,2040393,11.99,0.25,0,2.04,11.99,0.21,672
HN-6,TI,HN-6,Single_String,HNA,31-Jan-22,TPYX-40,0,3342763,10.81,0,0,3.34,10.81,0,744
HN-5,AB,HN-5,Single_String,HNA,31-Jan-22,TPYXP-7,0,529403,1.33,0,0,0.52,1.33,0,744
MR-3,GT,MR-3,Single_String,URA,31-Jan-22,SPYX-34,0,0,0,0,0,0,0,0,0
R-2A,ub,R-2A,Single_String,URA,31-Jan-22,SPYX-34,0,0,0,0,0,0,0,0,0
RI-9,DB,RI-9,Single_String,ARI,31-Jan-22,SDYX-36,0,0,0,0,0,0,0,0,0
I-8Z,_Z,#NAME?,Single_String,ARI,31-Jan-22,SDYXPAY,0,0,0,0,0,0,0,0,0
I-23,GT,I-23,Tubing,ARI,31-Jan-22,SDYX-22,0,3643150,20.07,25.08,0,3.64,20.07,19.86,589.5
I-22,GT,I-22,Tubing,ARI,31-Jan-22,SDYX-22,0,4156008,6.19,19.64,0,4.15,6.19,15.55,590
I-16,AP,I-16,Single_String,ARI,31-Jan-22,SDYXPAY,0,1629252,11.86,7.24,0,1.62,11.86,5.73,597.25
I-15,AN,I-15,Tubing,ARI,31-Jan-22,SDYX-23,0,3196084,9.95,6.28,0,3.19,9.95,4.97,624
I-15,AN,I-15,Single_String,ARI,31-Jan-22,SDYX-22,0,2867340,7.3,4.66,0,2.86,7.3,3.69,602
I-12,AG,I-12,Single_String,ARI,31-Jan-22,OBYXJ-I,0,0,0,0,0,0,0,0,0
I-10,GT,I-10,Single_String,ARI,31-Jan-22,SDYX-20,0,0,0,0,0,0,0,0,0
RI-4,AC,RI-4,Single_String,ARI,31-Jan-22,SDYXPAY,0,0,0,0,0,0,0,0,0
N-40,AO,N-40,Single_String,GAR,31-Jan-22,MPYX-34,0,0,0,0,0,0,0,0,0
N-35,AL,N-35,Single_String,GAR,31-Jan-22,MPYX-33,0,0,0,0,0,0,0,0,0
N-70,DN,N-70,Single_String,GAR,31-Jan-22,MPYX-50,0,342723,51.46,5.7,0,0.34,51.46,4.51,744
N-54,AX,N-54,Single_String,GAR,31-Jan-22,SPYX-39,0,0,0,0,0,0,0,0,0
N-36,AM,N-36,Single_String,GAR,31-Jan-22,MPYX-21,0,244489,3.55,0.04,0,0.24,3.55,0.03,744
N-31,DB,N-31,Single_String,GAR,31-Jan-22,MPYX-21,0,222348,7.99,0.07,0,0.22,7.99,0.05,744
MN-3,RC,MN-3,Single_String,GAR,31-Jan-22,MPYX-21,0,1212235,1.14,0.03,0,1.21,1.14,0.02,744
N-29,DA,N-29,Single_String,GAR,31-Jan-22,MPYX-30,0,0,0,0,0,0,0,0,0
N-23,NA,N-23,Single_String,GAR,31-Jan-22,MPYX-30,0,452471,3.05,0.08,0,0.45,3.05,0.06,744
MN-2,RB,MN-2,Single_String,GAR,31-Jan-22,MPYX-21,0,1039531,54.76,0.4,0,1.03,54.76,0.32,744
N-19,NB,N-19,Single_String,GAR,31-Jan-22,MPYX-20,0,566189,1.42,0.05,0,0.56,1.42,0.04,744
N-18,DB,N-18,Single_String,GAR,31-Jan-22,MPYX-30,0,589716,1.68,0.1,0,0.58,1.68,0.08,744
N-15,RM,N-15,Single_String,GAR,31-Jan-22,MPYX51A,0,0,0,0,0,0,0,0,0
N-10,PL,N-10,Single_String,GAR,31-Jan-22,MPYX-30,0,1003779,1.99,0.05,0,1,1.99,0.04,744
N-85,DD,N-85,Single_String,GAR,31-Jan-22,MPYX51A,0,0,0,0,0,0,0,0,0
N-81,DK,N-81,Single_String,GAR,31-Jan-22,MPYX-35,0,216995,0.17,0,0,0.21,0.17,0,744
N-77,DC,N-77,Single_String,GAR,31-Jan-22,MPYX-21,0,1111588,1.65,0.05,0,1.11,1.65,0.04,744
N-9A,B),N-9A,Single_String,BAN,31-Jan-22,KPYX55A,0,1098245,56.17,7.55,0,1.09,56.17,6.12,744
KN-8,RR,KN-8,Single_String,BAN,31-Jan-22,KPYX-59,0,486028,271.42,3.02,0,0.48,271.42,2.45,744
KN-7,RG,KN-7,Single_String,BAN,31-Jan-22,KPYX-59,0,0,0,0,0,0,0,0,744
N-55,DG,N-55,Single_String,BAN,31-Jan-22,KPYX65B,0,0,0,0,0,0,0,0,0
N-50,DF,N-50,Single_String,BAN,31-Jan-22,KPYX-65,0,0,0,0,0,0,0,0,0
N-46,DD,N-46,Short_String,BAN,31-Jan-22,KPYX-65,0,7724,0,0,0,0,0,0,744
N-46,DD,N-46,Long_String,BAN,31-Jan-22,KPYX-65,0,0,0,0,0,0,0,0,0
N-45,DE,N-45,Single_String,BAN,31-Jan-22,KPYX-65,0,0,0,0,0,0,0,0,504
N-44,AS,N-44,Single_String,BAN,31-Jan-22,KPYXP-7,0,0,0,0,0,0,0,0,744
N-43,AR,N-43,Single_String,BAN,31-Jan-22,KPYX-50,0,664667,0,0,0,0.66,0,0,744
KN-4,RF,KN-4,Single_String,BAN,31-Jan-22,KPYX-51,0,0,0,0,0,0,0,0,0
-33A,DC,-33A,Single_String,BAN,31-Jan-22,KPYX-65,0,2261710,42.22,8.21,0,2.26,42.22,6.66,744
N-30,AB,N-30,Single_String,BAN,31-Jan-22,KPYX-65,0,1379734,19.35,1.13,0,1.37,19.35,0.91,744
N-25,AE,N-25,Single_String,BAN,31-Jan-22,KPYX-55,0,0,0,0,0,0,0,0,744
N-24,AA,N-24,Single_String,BAN,31-Jan-22,KPYX-65,0,583006,13.3,1.5,0,0.58,13.3,1.22,744
N-20,#NAME?,N-20,Single_String,BAN,31-Jan-22,KPYX-55,0,0,0,0,0,0,0,0,0
N-14,RS,N-14,Single_String,BAN,31-Jan-22,KPYX-55,0,2106237,60.67,3.26,0,2.1,60.67,2.64,744
N-99,EI,N-99,Single_String,BAN,31-Jan-22,KPYX-82,0,2808455,14.52,1.65,0,2.8,14.52,1.33,744
N-97,EA,N-97,Single_String,BAN,31-Jan-22,KPYX-80,0,911821,0,0,0,0.91,0,0,744
N-96,EE,N-96,Single_String,BAN,31-Jan-22,KPYX55A,0,1613925,44.57,3.61,0,1.61,44.57,2.92,744
N-94,EH,N-94,Single_String,BAN,31-Jan-22,KPYX65B,0,0,0,0,0,0,0,0,0
N-93,EC,N-93,Single_String,BAN,31-Jan-22,KPYX-82,0,1214040,0,0,0,1.21,0,0,744
N-92,EF,N-92,Single_String,BAN,31-Jan-22,KPYX55B,0,1779082,40.28,4.09,0,1.77,40.28,3.32,744
N-91,EB,N-91,Single_String,BAN,31-Jan-22,KPYX-30,0,2313219,0,0,0,2.31,0,0,744
N-90,ED,N-90,Single_String,BAN,31-Jan-22,KPYX-83,0,267150,0,0,0,0.26,0,0,744
N-89,DY,N-89,Single_String,BAN,31-Jan-22,KPYXP-8,0,0,0,0,0,0,0,0,0
N-88,DZ,N-88,Single_String,BAN,31-Jan-22,KPYX65B,0,1294892,22.88,2.6,0,1.29,22.88,2.1,744
N-87,EG,N-87,Single_String,BAN,31-Jan-22,KPYX-30,0,3016679,18.38,2.14,0,3.01,18.38,1.74,744
N-86,BN,N-86,Single_String,BAN,31-Jan-22,KPYX-82,0,2793130,50.94,5.8,0,2.79,50.94,4.7,680.25
N-84,FT,N-84,Single_String,BAN,31-Jan-22,NEYXAND,0,646229,0,0,0,0.64,0,0,744
N-83,DX,N-83,Single_String,BAN,31-Jan-22,NEYXAND,0,4238019,111.76,6.64,0,4.23,111.76,5.38,744
N-80,DS,N-80,Single_String,BAN,31-Jan-22,KPYXP-8,0,0,0,0,0,0,0,0,0
N-79,DV,N-79,Single_String,BAN,31-Jan-22,NEYXAND,0,0,0,0,0,0,0,0,0
N-78,DU,N-78,Single_String,BAN,31-Jan-22,KPYX-10,0,0,0,0,0,0,0,0,0
N-76,DW,N-76,Single_String,BAN,31-Jan-22,KPYX-66,0,751515,22.47,2.55,0,0.75,22.47,2.07,720
N-75,BE,N-75,Single_String,BAN,31-Jan-22,KPYX-82,0,4601863,57.4,6.52,0,4.6,57.4,5.29,743
N-71,DP,N-71,Single_String,BAN,31-Jan-22,KPYX-59,0,514750,54.06,3.39,0,0.51,54.06,2.75,744
N-68,BF,N-68,Single_String,BAN,31-Jan-22,KPYX65B,0,617509,16.92,1.74,0,0.61,16.92,1.41,744
O-67,DR,N-67,Single_String,BAN,31-Jan-22,KPYX-30,0,2996756,12.46,2.56,0,2.99,12.46,2.07,744
N-66,DQ,N-66,Single_String,BAN,31-Jan-22,KPYX65A,0,65392,0,0,0,0.06,0,0,741
N-63,DO,N-63,Single_String,BAN,31-Jan-22,KPYX-42,0,536477,0,0,0,0.53,0,0,744
N-62,BD,N-62,Single_String,BAN,31-Jan-22,KPYX-54,0,2021078,22.8,2.59,0,2.02,22.8,2.1,741.25
N-61,GT,N-61,Single_String,BAN,31-Jan-22,KPYX65B,0,0,0,0,0,0,0,0,0
N-60,GT,N-60,Single_String,BAN,31-Jan-22,KPYX-66,0,843843,0,0,0,0.84,0,0,741.25
N-58,DJ,N-58,Short_String,BAN,31-Jan-22,KPYXP-8,0,0,0,0,0,0,0,0,744
N-58,DJ,N-58,Long_String,BAN,31-Jan-22,KPYXP-8,0,0,0,0,0,0,0,0,744
N-57,DL,N-57,Single_String,BAN,31-Jan-22,KPYX55B,0,1812203,49.4,5.59,0,1.81,49.4,4.53,741
N-56,DH,N-56,Single_String,BAN,31-Jan-22,KPYX-70,0,207790,350.41,3.59,0,0.2,350.41,2.91,718
N-47,AW,N-47,Single_String,BAN,31-Jan-22,KPYX60A,0,126871,30.74,3.49,0,0.12,30.74,2.83,741
LA-2,SB,LA-2,Single_String,LIA,31-Jan-22,GSYX-II,0,1283432,115.5,2.78,0,1.28,115.5,2.27,744
LA-1,SA,LA-1,Single_String,LIA,31-Jan-22,GSYX-II,0,0,0,0,0,0,0,0,0
A-12,SF,A-12,Single_String,LIA,31-Jan-22,GSYXI-I,0,733385,115.5,2.78,0,0.73,115.5,2.28,744
MR-7,DD,MR-7,Single_String,URA,31-Jan-22,B-YXI-I,0,0,0,0,0,0,0,0,0
MR-6,DB,MR-6,Single_String,URA,31-Jan-22,B-YX-II,0,0,0,0,0,0,0,0,0
R-21,SS,R-21,Single_String,URA,31-Jan-22,B-YXI-I,0,0,0,0,0,0,0,0,743.3
R-17,SE,R-17,Single_String,URA,31-Jan-22,BMYXI-I,0,538089,6.82,0.02,0,0.53,6.82,0.02,739.1
R-16,SC,R-16,Single_String,URA,31-Jan-22,B-YX-II,0,412701,54.9,0.03,0,0.41,54.9,0.02,736
R-15,DB,R-15,Single_String,URA,31-Jan-22,B-YX-II,0,210918,173.17,0,0,0.21,173.17,0,743.99
R-14,DA,R-14,Single_String,URA,31-Jan-22,B-YXIII,0,1544126,6.58,0.02,0,1.54,6.58,0.02,744
-13A,#NAME?,-13A,Single_String,URA,31-Jan-22,B-YXI-I,0,232931,14.72,0.02,0,0.23,14.72,0.02,729
R-12,SM,R-12,Single_String,URA,31-Jan-22,B-YX-II,0,0,0,0,0,0,0,0,0
R-11,SK,R-11,Single_String,URA,31-Jan-22,B-YXI-I,0,252327,41.41,0.02,0,0.25,41.41,0.02,713.3
R-34,FT,R-34,Single_String,URA,31-Jan-22,OBYXIII,0,0,0,0,0,0,0,0,0
R-32,DE,R-32,Single_String,URA,31-Jan-22,B-YX-II,0,0,0,0,0,0,0,0,0
R-29,DD,R-29,Single_String,URA,31-Jan-22,B-YX-II,0,184625,11.37,0.06,0,0.18,11.37,0.05,731.25
-16A,ub,-16A,Single_String,URA,31-Jan-22,B-YX-II,0,232227,11.09,0.02,0,0.23,11.09,0.02,737
BN-3,AD,BN-3,Single_String,BAN,31-Jan-22,KUYX-56,0,369575,0,0,0,0.36,0,0,744
BN-2,AC,BN-2,Single_String,BAN,31-Jan-22,KUYX-35,0,34048,0,0,0,0.03,0,0,744
BN-8,AF,BN-8,Single_String,BAN,31-Jan-22,KUYX-60,0,671758,52.48,5.7,0,0.67,52.48,4.61,744
N-14,DE,N-14,Single_String,BAN,31-Jan-22,KUYX-77,0,2259709,41.55,2.13,0,2.25,41.55,1.73,744
N-13,DD,N-13,Single_String,BAN,31-Jan-22,NEYXD-V,0,2140938,31.49,3.41,0,2.14,31.49,2.76,744
R-31,DI,R-31,Single_String,URA,31-Jan-22,NEYXAND,0,0,0,0,0,0,0,0,0
R-23,MG,R-23,Single_String,URA,31-Jan-22,B-YXIII,0,0,0,0,0,0,0,0,0
TD-6,DH,TD-6,Single_String,OME,31-Jan-22,APYX-55,0,2401340,77.56,3.99,0,2.4,77.56,3.23,744
D-27,DG,D-27,Single_String,OME,31-Jan-22,APYX-50,0,453769,514.34,10.25,0,0.45,514.34,8.31,744
D-26,DE,D-26,Single_String,OME,31-Jan-22,APYX-40,0,9554,27.7,1.42,0,0,27.7,1.15,744
D-25,DF,D-25,Single_String,OME,31-Jan-22,APYX10B,0,3894162,73.35,1.82,0,3.89,73.35,1.47,744
D-24,DB,D-24,Single_String,OME,31-Jan-22,APYX10B,0,32882,326.67,3.14,0,0.03,326.67,2.54,743
D-22,DA,D-22,Single_String,OME,31-Jan-22,APYX-40,0,2207823,223.55,15.19,0,2.2,223.55,12.3,744
D-21,AG,D-21,Single_String,OME,31-Jan-22,APYX10B,0,2217241,304.38,15.99,0,2.21,304.38,12.95,744
TD-2,DA,TD-2,Single_String,OME,31-Jan-22,APYX-60,0,18486,91.58,4.81,0,0.01,91.58,3.9,744
D-18,AD,D-18,Single_String,OME,31-Jan-22,APYX10B,0,834495,705.8,8.38,0,0.83,705.8,6.78,744
D-12,DP,D-12,Single_String,OME,31-Jan-22,APYX10B,0,0,0,0,0,0,0,0,0
TD-1,DB,TD-1,Single_String,OME,31-Jan-22,APYX10B,0,0,0,0,0,0,0,0,0
D-58,EB,D-58,Single_String,OME,31-Jan-22,APYX55B,0,0,0,0,0,0,0,0,0
D-57,EA,D-57,Single_String,OME,31-Jan-22,APYX-53,0,6548962,31.21,5.38,0,6.54,31.21,4.36,744
D-56,DZ,D-56,Single_String,OME,31-Jan-22,APYX-40,0,5290620,10.92,3.56,0,5.29,10.92,2.88,744
D-55,DL,D-55,Single_String,OME,31-Jan-22,APYX-50,0,1743384,749.57,14.97,0,1.74,749.57,12.12,744
D-54,DX,D-54,Single_String,OME,31-Jan-22,APYX10B,0,3552089,75.5,13.93,0,3.55,75.5,11.28,744
D-53,DW,D-53,Single_String,OME,31-Jan-22,APYX10B,0,1733031,804.39,13.35,0,1.73,804.39,10.81,744
D-51,DV,D-51,Single_String,OME,31-Jan-22,APYX10B,0,4143989,8.74,2.84,0,4.14,8.74,2.3,744
D-4A,DH,D-4A,Single_String,OME,31-Jan-22,APYX-60,0,0,0,0,0,0,0,0,0
D-49,AR,D-49,Single_String,OME,31-Jan-22,NEYXAND,0,4637408,26.24,8.55,0,4.63,26.24,6.92,744
D-48,DU,D-48,Single_String,OME,31-Jan-22,APYX55B,0,850451,278.02,7.55,0,0.85,278.02,6.12,744
D-47,DQ,D-47,Single_String,OME,31-Jan-22,APYX-40,0,0,0,0,0,0,0,0,0
D-45,DS,D-45,Single_String,OME,31-Jan-22,APYX10B,0,3429767,19.82,3.41,0,3.42,19.82,2.77,744
D-44,DR,D-44,Single_String,OME,31-Jan-22,APYX10B,0,3719058,0,3.61,0,3.71,0,2.93,744
D-42,GT,D-42,Single_String,OME,31-Jan-22,APYX55B,0,0,0,0,0,0,0,0,0
D-40,GT,40-I,Single_String,OME,31-Jan-22,APYX-40,0,1936606,49.86,2.56,0,1.93,49.86,2.07,744
D-39,DK,D-39,Single_String,OME,31-Jan-22,APYX-40,0,1162240,12.39,2.13,0,1.16,12.39,1.73,744
D-38,DO,D-38,Single_String,OME,31-Jan-22,APYX-58,0,783746,345.7,4.1,0,0.78,345.7,3.32,744
D-37,AO,D-37,Single_String,OME,31-Jan-22,APYX-53,0,1689443,558.49,2.73,0,1.68,558.49,2.21,744
D-35,DD,D-35,Single_String,OME,31-Jan-22,APYX55B,0,2534658,172.29,8.29,0,2.53,172.29,6.71,744
-27A,DI,-27A,Single_String,OME,31-Jan-22,APYX-60,0,0,0,0,0,0,0,0,0
-24A,ub,-24A,Single_String,OME,31-Jan-22,APYX10B,0,2276611,14.28,0.28,0,2.27,14.28,0.23,744
HN-6,TI,HN-6,Single_String,HNA,31-Dec-21,TPYX-40,0,3356342,10.72,0,0,3.35,10.72,0,744
HN-5,AB,HN-5,Single_String,HNA,31-Dec-21,TPYXP-7,0,526628,1.32,0,0,0.52,1.32,0,744
MR-3,GT,MR-3,Single_String,URA,31-Dec-21,SPYX-34,0,0,0,0,0,0,0,0,0
R-2A,ub,R-2A,Single_String,URA,31-Dec-21,SPYX-34,0,0,0,0,0,0,0,0,0
RI-9,DB,RI-9,Single_String,ARI,31-Dec-21,SDYX-36,0,0,0,0,0,0,0,0,0
I-8Z,_Z,#NAME?,Single_String,ARI,31-Dec-21,SDYXPAY,0,0,0,0,0,0,0,0,0
I-23,GT,I-23,Tubing,ARI,31-Dec-21,SDYX-22,0,3481000,10.9,66.87,0,3.48,10.9,52.96,507.5
I-22,GT,I-22,Tubing,ARI,31-Dec-21,SDYX-22,0,3960619,1.1,16.35,0,3.96,1.1,12.94,507.5
I-16,AP,I-16,Single_String,ARI,31-Dec-21,SDYXPAY,0,2259117,4.1,0.81,0,2.25,4.1,0.64,507.5
I-15,AN,I-15,Single_String,ARI,31-Dec-21,SDYX-22,0,2601993,2.81,0.13,0,2.6,2.81,0.1,507
I-12,AG,I-12,Single_String,ARI,31-Dec-21,OBYXJ-I,0,239,20.02,0.05,0,0,20.02,0.04,26.75
I-10,GT,I-10,Single_String,ARI,31-Dec-21,SDYX-20,0,0,0,0,0,0,0,0,0
RI-4,AC,RI-4,Single_String,ARI,31-Dec-21,SDYXPAY,0,0,0,0,0,0,0,0,0
N-40,AO,N-40,Single_String,GAR,31-Dec-21,MPYX-34,0,0,0,0,0,0,0,0,0
N-35,AL,N-35,Single_String,GAR,31-Dec-21,MPYX-33,0,0,0,0,0,0,0,0,0
N-70,DN,N-70,Single_String,GAR,31-Dec-21,MPYX-50,0,360196,19.06,32.12,0,0.36,19.06,25.44,744
N-54,AX,N-54,Single_String,GAR,31-Dec-21,SPYX-39,0,0,0,0,0,0,0,0,0
N-36,AM,N-36,Single_String,GAR,31-Dec-21,MPYX-21,0,285235,0.36,0,0,0.28,0.36,0,744
N-31,DB,N-31,Single_String,GAR,31-Dec-21,MPYX-21,0,234400,0.85,0.01,0,0.23,0.85,0,744
MN-3,RC,MN-3,Single_String,GAR,31-Dec-21,MPYX-21,0,1247897,0.1,0,0,1.24,0.1,0,744
N-29,DA,N-29,Single_String,GAR,31-Dec-21,MPYX-30,0,0,0,0,0,0,0,0,0
N-23,NA,N-23,Single_String,GAR,31-Dec-21,MPYX-30,0,480330,0.26,0,0,0.48,0.26,0,744
MN-2,RB,MN-2,Single_String,GAR,31-Dec-21,MPYX-21,0,841905,52.09,1.23,0,0.84,52.09,0.97,744
N-19,NB,N-19,Single_String,GAR,31-Dec-21,MPYX-20,0,579201,0.12,0,0,0.57,0.12,0,744
N-18,DB,N-18,Single_String,GAR,31-Dec-21,MPYX-30,0,603108,0.15,0.01,0,0.6,0.15,0,744
N-15,RM,N-15,Single_String,GAR,31-Dec-21,MPYX51A,0,0,0,0,0,0,0,0,0
N-10,PL,N-10,Single_String,GAR,31-Dec-21,MPYX-30,0,1013029,0.17,0,0,1.01,0.17,0,744
N-85,DD,N-85,Single_String,GAR,31-Dec-21,MPYX51A,0,0,0,0,0,0,0,0,0
N-81,DK,N-81,Single_String,GAR,31-Dec-21,MPYX-35,0,223557,0.01,0,0,0.22,0.01,0,744
N-77,DC,N-77,Single_String,GAR,31-Dec-21,MPYX-21,0,1113363,0.14,0,0,1.11,0.14,0,744
N-9A,B),N-9A,Single_String,BAN,31-Dec-21,KPYX55A,0,1156604,50.8,5.6,0,1.15,50.8,4.54,744
KN-8,RR,KN-8,Single_String,BAN,31-Dec-21,KPYX-59,0,490186,318.69,2.77,0,0.49,318.69,2.24,744
KN-7,RG,KN-7,Single_String,BAN,31-Dec-21,KPYX-59,0,0,0,0,0,0,0,0,744
N-55,DG,N-55,Single_String,BAN,31-Dec-21,KPYX65B,0,0,0,0,0,0,0,0,0
N-50,DF,N-50,Single_String,BAN,31-Dec-21,KPYX-65,0,0,0,0,0,0,0,0,16
N-46,DD,N-46,Short_String,BAN,31-Dec-21,KPYX-65,0,248942,20.83,1.7,0,0.24,20.83,1.37,685
N-46,DD,N-46,Long_String,BAN,31-Dec-21,KPYX-65,0,0,0,0,0,0,0,0,0
N-45,DE,N-45,Single_String,BAN,31-Dec-21,KPYX-65,0,0,0,0,0,0,0,0,744
N-44,AS,N-44,Single_String,BAN,31-Dec-21,KPYXP-7,0,0,0,0,0,0,0,0,744
N-43,AR,N-43,Single_String,BAN,31-Dec-21,KPYX-50,0,651427,10.11,0.84,0,0.65,10.11,0.68,744
KN-4,RF,KN-4,Single_String,BAN,31-Dec-21,KPYX-51,0,0,0,0,0,0,0,0,696
